"date","class","BODTYP_K","B02","B03","B04","B08","B05","B06","B07","B11","B12","B8A","VH","VV","VH_mean","VH_variance","VH_homogeneity","VH_contrast","VH_dissimilarity","VH_entropy","VH_second_moment","VH_correlation","VV_mean","VV_variance","VV_homogeneity","VV_contrast","VV_dissimilarity","VV_entropy","VV_second_moment","VV_correlation","VH_buff","VV_buff","RVI","RVI_buff","BSI","NBR2","MSAVI2","BSI8A","MSAVI8A"
"2018-04",2,"RZ",1968,2324,2730,3596,3102,3401,3599,4326,3908,3768,-23.7497673034668,-15.7958641052246,0.912109375,13502.529296875,0.649999976158142,1.5,0.833333313465118,1.62904071807861,0.234567895531654,0.571524322032928,0.930989563465118,13915.0537109375,0.522222220897675,1.88888883590698,1.11111116409302,1.86008977890015,0.172839507460594,0.257689297199249,-25.5242118456506,-14.6884996085767,2.40226456955719,2.53891975175103,0.118225039619651,0.0507651202331795,0.240797717717214,0.103189493433396,0.275451223746586
"2018-04",2,"BB-TT",1919,2164,2517,3508,2913,3244,3421.5,4559.5,4252,3645.5,-25.4223709106445,-12.9301662445068,0.904513895511627,13171.0185546875,0.600000023841858,1.33333337306976,0.888888895511627,1.93710613250732,0.160493820905685,0.463713020086288,0.952473938465118,14520.5615234375,0.516666650772095,2.16666674613953,1.16666662693024,2.04319190979004,0.135802462697029,0.78053742647171,-26.2371782684326,-13.1592280006409,2.65144084812964,2.66391590027124,0.131923061542768,0.0348975770300176,0.282468261125814,0.119610790285579,0.309530418140184
"2018-04",2,"BB-TT",2018,2452,2879,3664.5,3237,3456.5,3649.5,4520,4216,3799.5,-26.3611373901367,-14.1883697509766,0.893229186534882,12868.8798828125,0.722222208976746,0.555555582046509,0.555555582046509,1.10495829582214,0.370370358228683,-0.221736654639244,0.945963561534882,14414.7490234375,0.550000011920929,2.5,1.16666662693024,2.04319190979004,0.135802462697029,0.642228543758392,-28.8813696416219,-13.3947163263957,2.60039041149371,2.73264366653725,0.131215839162176,0.0347985347985348,0.214330960131065,0.119661029773389,0.24224456347747
"2018-04",1,"LF",1953.5,2235,2573,3332,2878,3115.5,3230.5,4273.5,4154,3448,-28.1326999664307,-13.1488399505615,0.901692688465118,12994.291015625,0.449999988079071,3.5,1.5,1.78307342529297,0.185185179114342,0.421706676483154,0.947265625,14493.25,0.605555534362793,1.05555558204651,0.833333313465118,1.65811014175415,0.19753086566925,0.221683084964752,-23.5426090710784,-13.8940355287839,2.72593512964867,2.51546144935916,0.128667985492911,0.0141797686146544,0.227764722696065,0.117978445460483,0.253742842602605
"2018-04",1,"LF",1951,2280,2750,3402,3015.5,3234.5,3348,4188,4049.5,3497,-24.6217575073242,-12.8237619400024,0.913628458976746,13322.8193359375,0.503268003463745,3.11111116409302,1.33333337306976,1.56705641746521,0.271604925394058,0.613526880741119,0.953342020511627,14625.5048828125,0.783333361148834,0.833333313465118,0.5,1.0758889913559,0.432098776102066,0.17460073530674,-23.3822458859148,-12.7998065619633,2.63014190971059,2.58495517020191,0.128956146774062,0.0168133535660091,0.191629202314743,0.120297109639916,0.213587651134276
"2018-04",2,"TT",1827.5,2159,2401,3604,2809,3317,3511,4115.5,3725.5,3675,-26.8811283111572,-12.5961751937866,0.899956583976746,12994.2421875,0.442156851291656,3.5,1.5,1.78307342529297,0.185185179114342,-0.0169700253754854,0.958550333976746,14813.087890625,0.75,0.5,0.5,1.12383604049683,0.358024686574936,-0.155508875846863,-24.9414606738735,-12.4200515231571,2.72370460234609,2.67028385171795,0.0908101774355541,0.0497385537558985,0.333764932588565,0.0843664198352608,0.346635853137741
"2018-04",1,"TT",1752,1933,2239,2979.5,2486,2668,2828.5,4184,3917.5,3064,-22.4229793548584,-12.5745029449463,0.918619811534882,13657.3466796875,0.472222208976746,2.38888883590698,1.27777779102325,2.12020826339722,0.123456791043282,0.305085122585297,0.95703125,14705.8642578125,0.733333349227905,0.666666686534882,0.555555582046509,1.24395895004272,0.320987641811371,0.675000011920929,-24.9282903932545,-12.4828763530679,2.5628105659456,2.66533151048597,0.151642834730378,0.0328951428747763,0.248500294026144,0.142984251267906,0.269223769201744
"2018-04",1,"TT",1722,2002.5,2319,2949,2574,2742,2887,3762.5,3630.5,3008.5,-22.3970909118652,-12.1668510437012,0.930989563465118,13966.8623046875,0.644444465637207,1.11111116409302,0.777777791023254,1.67698776721954,0.209876537322998,0.0957201197743416,0.961154520511627,14839.6845703125,0.550000011920929,1.83333337306976,1.05555558204651,1.62904071807861,0.234567895531654,-0.133443742990494,-22.1525788212454,-11.0056795537077,2.5919602504434,2.6723452807134,0.131178795628924,0.0178547274448803,0.213603259256161,0.12495375508694,0.229154621442376
"2018-04",1,"TT",1694,1912.5,2192,2845,2422,2574.5,2751,3851.5,3659.5,3028,-20.4957389831543,-11.679744720459,0.944227457046509,14281.66015625,0.527777791023254,1.61111116409302,1.05555558204651,1.75400412082672,0.19753086566925,0.801773607730865,0.966362833976746,15028.5791015625,0.649999976158142,0.833333313465118,0.722222208976746,1.52295506000519,0.234567895531654,0.23328323662281,-21.9875734202067,-11.4147413698832,2.54799451308359,2.63305984131736,0.142168674698795,0.025562508321129,0.229494406551112,0.122753239515118,0.276056828029141
"2018-04",1,"RZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.2270698547363,-13.3149719238281,0.894314229488373,12894.1015625,0.75,1.16666662693024,0.611111104488373,1.21488964557648,0.382716059684753,186.956024169922,0.951171875,14545.6640625,0.616666674613953,1.16666662693024,0.833333313465118,1.70605707168579,0.19753086566925,-0.115141570568085,-28.4370939254761,-12.3326430257161,2.71792802146777,2.79001985806479,NA,NA,NA,NA,NA
"2018-04",1,"Other",2123,2511,3083,3774,3405,3523,3670.5,4780.5,4358,3874,-24.8360252380371,-11.4203128814697,0.909722208976746,13348.9638671875,0.622222244739532,1.55555558204651,0.888888895511627,1.86008977890015,0.172839507460594,0.0337799079716206,0.967013895511627,15083.1005859375,0.555555582046509,1.55555558204651,1,1.78307342529297,0.185185179114342,0.697708785533905,-24.4419596099853,-11.9638283793132,2.74004784004093,2.68550260383542,0.142909051269939,0.0462329703999562,0.183075045234091,0.134663251686447,0.204160753854012
"2018-04",1,"Other",1897.5,2192,2604,3190.5,2854.5,2981,3114,4093,3836.5,3273.5,-19.8497333526611,-11.8089666366577,0.952256917953491,14494.0478515625,0.555555582046509,2.22222232818604,1.11111116409302,1.59997141361237,0.222222223877907,0.912067532539368,0.961588561534882,14893.3740234375,0.916666686534882,0.16666667163372,0.16666667163372,0.439269155263901,0.728395044803619,NA,-20.6142706839454,-12.0842463954395,2.50796569149815,2.52173768417674,0.136529486635554,0.032347562898039,0.183803475982131,0.128581058308055,0.204496307077079
"2018-04",2,"RZ",1936,2351,2522,4185,3199.5,3859.5,4105.5,4278,3685.5,4238,-24.0623760223389,-14.8061847686768,0.918619811534882,13632.55078125,0.486601293087006,3.27777767181396,1.38888883590698,2.12020826339722,0.123456791043282,0.263881862163544,0.932291686534882,13993.125,0.522222220897675,1.88888883590698,1.11111116409302,2.04319190979004,0.135802462697029,0.0638115704059601,-24.1763118848409,-14.5096624518094,2.47628165619148,2.49974956550977,0.0525501122204164,0.074401958937653,0.397342955611748,0.0482503468475412,0.404879547888413
"2018-04",2,"LF",1790.5,2212,2393,3964.5,2853.5,3611.5,3888,4089.5,3489.5,4066,-24.0459651947021,-16.4769115447998,0.918185770511627,13402.599609375,0.38660129904747,4.27777767181396,1.72222220897675,2.12020826339722,0.123456791043282,0.858569860458374,0.922309041023254,13629.689453125,0.588888883590698,1.22222220897675,0.888888895511627,1.67698776721954,0.209876537322998,0.452840507030487,-22.985897657887,-15.1978376464338,2.37356941357147,2.40792551851636,0.0594484167517875,0.079166116901966,0.396362812544794,0.0507334467947159,0.411431117123357
"2018-04",2,"RZ",1792.5,2168,2342,3901,2780,3481,3794,3840,3058,3931.5,-20.7315216064453,-11.5753517150879,0.939236104488373,14362.5595703125,0.522222220897675,1.88888883590698,1.11111116409302,1.52295506000519,0.234567895531654,0.759658575057983,0.957465291023254,14867.8154296875,0.655555546283722,1.22222220897675,0.777777791023254,1.59997141361237,0.222222223877907,0.282192170619965,-21.4157697337947,-12.9018477021831,2.56682488585205,2.49618374862387,0.0411351101006273,0.113366193099449,0.399610366326215,0.0384679993280699,0.404267984817125
"2018-04",2,"RZ",1872,2236,2464,3801,2749,3449,3692,3644,2896,3871,-19.1273307800293,-11.4629373550415,0.959201395511627,14759.35546875,0.577777802944183,1.11111116409302,0.888888895511627,1.70605707168579,0.19753086566925,0.687878549098969,0.963541686534882,15002.70703125,0.644444465637207,1.11111116409302,0.777777791023254,1.73512649536133,0.185185179114342,0.78494268655777,-19.4666854126813,-12.4352323649681,2.50110011400657,2.44081695004803,0.0369238604532722,0.114373088685015,0.35171954578982,0.0307990886844992,0.36344208835726
"2018-04",2,"RZ",1764,2090,2290,3776,2740,3399,3613,3945,3344,3872,-19.2237701416016,-9.772216796875,0.957465291023254,14732.3232421875,0.788888871669769,0.555555582046509,0.444444447755814,1.1378732919693,0.345679014921188,0.31622776389122,0.975477457046509,15437.6484375,0.516666650772095,1.5,1.05555558204651,1.70605707168579,0.19753086566925,0.215777590870857,-18.5985032138446,-11.7367446912046,2.65192147898127,2.45239508469604,0.0590233545647558,0.0824530113870215,0.393506533482196,0.0504591020133097,0.408543177214597
"2018-04",2,"TT",1878,2296,2594,4010,3057,3689,3889,4518,4052,4072,-26.0663394927979,-10.1206150054932,0.900173604488373,13096.50390625,0.425490200519562,3,1.44444441795349,1.59997141361237,0.222222223877907,-0.0276758074760437,0.971788167953491,15328.5400390625,0.555555582046509,1.55555558204651,1,1.93710613250732,0.160493820905685,0.595825135707855,-24.915187684116,-11.2098446587064,2.88129684900992,2.7587726369542,0.0941538461538462,0.0543757292882147,0.353088726050373,0.0889603429796356,0.362938210453649
"2018-04",2,"RZ",1944,2362,2570,4384,3163,4030,4352,4405,3828,4476,-22.4949760437012,-15.2662696838379,0.918402791023254,13632.6015625,0.414379090070724,3.55555558204651,1.55555558204651,1.88915920257568,0.160493820905685,0.671335458755493,0.927083313465118,13836.9267578125,0.844444453716278,0.444444447755814,0.333333343267441,0.998872637748718,0.444444447755814,93.8022766113281,-25.1987503814697,-15.2858821805318,2.38286376524869,2.48971017265658,0.0486356460948658,0.0700838090610956,0.413749707928218,0.0414333706606943,0.425799319229554
"2018-04",2,"RZ",2054,2438,2752,3752,3166,3481,3657,4733,4246,3852,-27.7674217224121,-14.0024089813232,0.901475667953491,12993.8955078125,0.5,2.33333325386047,1.22222220897675,1.96617555618286,0.148148149251938,0.599233269691467,0.934244811534882,14150.97265625,0.561111092567444,1.94444441795349,1.05555558204651,1.67698776721954,0.209876537322998,0.832049310207367,-24.1923061834799,-14.8788886392439,2.65908874942401,2.47674086172657,0.126326085320894,0.0542376656643279,0.26649847054432,0.1179150175491,0.285539459154279
"2018-04",2,"TT",1678,1904,2070,3116,2461,2795,2981,4356,3739,3207,-24.8320331573486,-13.4500751495361,0.905381917953491,13325.833984375,0.536601305007935,2.77777767181396,1.22222220897675,1.81214284896851,0.172839507460594,0.500738263130188,0.945529520511627,14440.087890625,0.694444417953491,0.611111104488373,0.611111104488373,1.47500801086426,0.259259253740311,0.337458103895187,-25.9605062056561,-13.5575353272107,2.59463590231605,2.62771181958144,0.145454545454545,0.0762198888202594,0.335650996565164,0.136239059322783,0.354501273757251
"2018-04",1,"RZ",1602,1844,2048,2859,2303,2593,2737,3770,3525,2937,-23.4219398498535,-11.7278900146484,0.91796875,13762.23828125,0.303267985582352,4.44444465637207,1.88888883590698,1.96617555618286,0.148148149251938,0.41607403755188,0.963758707046509,14947.52734375,0.638888895511627,0.722222208976746,0.722222208976746,1.38779997825623,0.271604925394058,0.433012694120407,-23.9819792943285,-10.9127157097621,2.66538301211039,2.74906879587481,0.132016733145248,0.0335846470185058,0.283630083235494,0.123491358501497,0.302653889255453
"2018-04",2,"RZ",2130,2528,2948,3792,3318,3510,3675,4738,4434,3827,-24.4313316345215,-10.4371929168701,0.916015625,13450.0283203125,0.638888895511627,1.38888883590698,0.833333313465118,1.57090210914612,0.234567895531654,0.0595497228205204,0.969835042953491,15274.1220703125,0.616666674613953,1.83333337306976,0.944444417953491,1.52295506000519,0.259259253740311,0.70461231470108,-22.9451391474406,-11.6547520001729,2.80268029104735,2.65262558769908,0.12962962962963,0.033144352376799,0.222551025571192,0.126731657260133,0.229660711174802
"2018-04",2,"RZ",1859,2153,2445,3317.5,2742,3004.5,3125,4472.5,4163.5,3384.5,-25.5343379974365,-14.1700019836426,0.897786438465118,13071.5830078125,0.572222232818604,2.05555558204651,1.05555558204651,1.75400412082672,0.19753086566925,0.332201898097992,0.942274332046509,14228.5458984375,0.588888883590698,1.22222220897675,0.888888895511627,1.65811014175415,0.222222223877907,0.63090980052948,-26.774673967172,-13.8387179974689,2.57244805072743,2.63702908542904,0.143955680502729,0.035780453913849,0.262970035147646,0.137653153523559,0.27755938540804
"2018-04",2,"RZ",1737.5,2007.5,2173,3143,2475,2864.5,3035.5,3852.5,3440.5,3167,-21.78515625,-13.2323846817017,0.933810770511627,14072.0322265625,0.605555534362793,1.72222220897675,0.944444417953491,1.88915920257568,0.160493820905685,0.406866729259491,0.947699666023254,14440.2333984375,0.50555557012558,1.38888883590698,1.05555558204651,1.70605707168579,0.19753086566925,0.626099348068237,-22.5839958059377,-12.9408739879214,2.48848499013564,2.54289414001924,0.104988079955988,0.0564925270807624,0.308588393000718,0.10256175663312,0.313827701314494
"2018-04",2,"RZ",1852,2290,2672,3442,2999,3294,3420,4555,4268,3604,-24.6980628967285,-14.9387989044189,0.906467020511627,13324.47265625,0.49444442987442,1.94444441795349,1.16666662693024,1.88915920257568,0.160493820905685,0.576122641563416,0.931640625,13940.359375,0.76111114025116,0.611111104488373,0.5,1.33985304832458,0.296296298503876,0.530330061912537,-24.4337624682496,-14.3996181235408,2.49243373712432,2.51677933735339,0.15438064052392,0.0325286183837697,0.223681922092055,0.139635732870772,0.25857495644459
"2018-04",2,"RZ",1849,2278,2656,3364,2972,3227,3315,4670,4311,3506,-22.3973598480225,-15.8851413726807,0.915798604488373,13763.8583984375,0.343137264251709,5.66666650772095,2,2.19722461700439,0.111111111938953,0.844839096069336,0.925347208976746,13758.7294921875,0.622222244739532,1.55555558204651,0.888888895511627,1.58109378814697,0.234567895531654,0.239021763205528,-24.1431162679518,-14.5831523328214,2.34021906968921,2.49371985892488,0.168514235584975,0.0399732769179379,0.210439037685774,0.155429382540809,0.242415337971579
"2018-04",2,"RZ",1925,2372,2588,3924,3030,3644,3822,4618,4058,4013,-22.5279579162598,-12.9485015869141,0.927734375,13889.02734375,0.616666674613953,1.16666662693024,0.833333313465118,1.52295506000519,0.234567895531654,0.738202214241028,0.954210042953491,14600.0625,0.527777791023254,2.27777767181396,1.16666662693024,1.88915920257568,0.160493820905685,0.877302706241608,-22.110842828037,-12.584084050185,2.54004579168836,2.54917301375446,0.103944848716967,0.0645458736745044,0.340440298075919,0.0964698721850274,0.355067406610488
"2018-04",2,"RZ",1830,2306,2478,3828,2972,3642,3869,4483,3866,4040,-23.3868789672852,-11.5096797943115,0.931640625,13836.7431640625,0.405555546283722,2.38888883590698,1.38888883590698,1.78307342529297,0.185185179114342,0.849935472011566,0.952473938465118,14816.5673828125,0.37222221493721,4.05555534362793,1.72222220897675,2.12020826339722,0.123456791043282,0.726722121238708,-22.1781268972435,-12.9780358762931,2.68070890623429,2.52338425443153,0.103256993422617,0.0739010659959277,0.352634759210105,0.0850284467305744,0.386604314181113
"2018-04",2,"Other",2060,2566,2886,4034,3360,3748,3920,4995,4423,4100,-25.0002632141113,-13.0606307983398,0.909722208976746,13272.5703125,0.5,1.66666662693024,1.11111116409302,1.96617555618286,0.148148149251938,0.623761296272278,0.955512166023254,14678.7783203125,0.694444417953491,1.27777779102325,0.722222208976746,1.15675091743469,0.382716059684753,0.57999712228775,-23.7985949292279,-12.8464629858132,2.62739631979562,2.5977412817197,0.127871198568873,0.0607347632193672,0.284555827490294,0.122569617548608,0.29607214470343
"2018-04",2,"TT",1909.5,2252,2561,3219.5,2817.5,3045,3210.5,4135.5,3766,3389,-21.6752414703369,-9.51492023468018,0.937065958976746,14177.3154296875,0.588888883590698,1.22222220897675,0.888888895511627,1.88915920257568,0.160493820905685,0.841139674186707,0.983072936534882,15630.5654296875,0.488888889551163,2.22222232818604,1.22222220897675,1.62904071807861,0.209876537322998,0.774407505989075,-20.7683070137997,-10.6607454415136,2.77975365120987,2.64319861928115,0.132552534776542,0.0467632727963045,0.20450960002745,0.116548561900792,0.244292621166096
"2018-04",2,"RZ",1934,2396,2816,3497,3062,3263,3381,4697,4531,3540,-28.8441925048828,-12.4931945800781,0.891493082046509,12793.5341796875,0.899999976158142,0.333333343267441,0.222222223877907,0.424342781305313,0.753086447715759,NA,0.948350667953491,14546.3447265625,0.633333325386047,1,0.777777791023254,1.39799165725708,0.271604925394058,0.109809502959251,-27.150542836611,-15.3362482940259,2.79109973212377,2.55613964849729,0.160846724351051,0.017988729952319,0.194715927704237,0.157003157003157,0.204496796912736
"2018-04",2,"RZ",1990,2456,2780,3751,3122,3444,3625,4728,4384,3767,-24.6289615631104,-13.5110025405884,0.910590291023254,13478.306640625,0.555555582046509,1.55555558204651,1,1.75400412082672,0.19753086566925,0.854449212551117,0.9375,14363.642578125,0.400000005960464,3.33333325386047,1.55555558204651,1.93710613250732,0.160493820905685,0.913300275802612,-23.2265529890318,-14.5928841925956,2.58300836321153,2.45657309784771,0.133368556117443,0.0377524143985953,0.25883873083967,0.132001507727101,0.261986547704055
"2018-04",2,"RZ",1951,2412,2716,3526,3010,3294,3460,4509,4134,3673,-26.9525260925293,-14.8763904571533,0.895616292953491,12944.5185546875,0.672222197055817,1.05555558204651,0.722222208976746,1.62904071807861,0.234567895531654,0.00215222663246095,0.936631917953491,13994.9873046875,0.469934642314911,3.44444441795349,1.44444441795349,2.04319190979004,0.135802462697029,0.85834813117981,-24.5798000000619,-14.5072930181349,2.57740609279384,2.51538787892145,0.137616123445127,0.0433877125997917,0.229696974436592,0.124601136275197,0.260523733852551
"2018-04",1,"TT",1758,2004,2338,3100,2648,2853,2996,4384,4206,3262,-28.6543312072754,-14.592643737793,0.892361104488373,12818.583984375,0.844444453716278,0.444444447755814,0.333333343267441,0.748945891857147,0.592592597007751,NA,0.936848938465118,14096.9921875,0.75,0.5,0.5,1.16694259643555,0.333333343267441,0.466332346200943,-27.2359594138893,-13.8457499516977,2.65029692769695,2.65188180671996,0.160967184801382,0.0207217694994179,0.245776553154883,0.144949753023335,0.28323068499958
"2018-04",2,"TT",1770,2018,2312,3332,2603,2940,3147,4621,4111,3444,-24.8238658905029,-14.4550724029541,0.908420145511627,13374.951171875,0.633333325386047,1,0.777777791023254,1.58109378814697,0.234567895531654,0.682849109172821,0.941623270511627,14176.23046875,0.561111092567444,1.94444441795349,1.05555558204651,1.67698776721954,0.209876537322998,0.885073482990265,-25.2847837813913,-13.2600495194736,2.52795691217937,2.62393494702949,0.152139592854175,0.0584058634906092,0.30609057636002,0.141516423808348,0.328655539913598
"2018-04",2,"TT",1771,2031,2376,3162.5,2673.5,2882,3048,4645.5,4170,3338,-26.4531097412109,-14.6499519348145,0.904296875,13094.8935546875,0.538888871669769,1.72222220897675,1.05555558204651,1.96617555618286,0.148148149251938,0.748127341270447,0.936848938465118,14149.6865234375,0.75,0.5,0.5,1.18197464942932,0.358024686574936,-0.0278312377631664,-25.2028621059136,-13.2723054373824,2.5743201272659,2.62016918601359,0.17465495608532,0.0539390845669559,0.248666113632225,0.157660442685792,0.288165798941009
"2018-04",1,"TT",1570,1751,1975,2624,2191,2330,2492,4203,4121,2761,-28.9454441070557,-14.4413986206055,0.891710042953491,12843.9775390625,0.861111104488373,0.277777791023254,0.277777791023254,0.689195871353149,0.580246925354004,-Inf,0.941189229488373,14254.9287109375,0.76111114025116,0.611111104488373,0.5,1.44593870639801,0.271604925394058,0.338388353586197,-28.1230404213683,-14.4450228312244,2.668591885217,2.64264223199353,0.191284226764366,0.00985103315713599,0.247296848110182,0.17575411552003,0.284642589426767
"2018-04",1,"TT",1607,1783,1990,2600,2158,2277,2425,4245,4138,2700,-22.8090057373047,-16.0121326446533,0.921875,13733.6376953125,0.666666686534882,0.666666686534882,0.666666686534882,1.31078362464905,0.283950626850128,0.296526223421097,0.921875,13734.52734375,0.555555582046509,1.55555558204651,1,1.75400412082672,0.19753086566925,0.53455638885498,-26.1962683579017,-14.8908387282799,2.35016351276346,2.55031519283693,0.194215667496648,0.0127639269951091,0.23458085525408,0.182887497628533,0.262927074735671
"2018-04",1,"TT",1605,1734,1944,2534,2106,2272,2409,4224,4159,2670,-25.4518051147461,-12.1320915222168,0.907986104488373,13297.7685546875,0.600000023841858,1.33333337306976,0.888888895511627,1.81214284896851,0.172839507460594,0.327385723590851,0.962673604488373,14867.2119140625,0.566666662693024,1.66666662693024,1,1.78307342529297,0.185185179114342,0.462926983833313,-25.4119888769614,-12.9276416366165,2.70879896894085,2.65125026366248,0.196856505287669,0.00775378742693546,0.232798223517875,0.181269750071818,0.271873041555864
"2018-04",1,"TT",1675.5,1895.5,2176,2895.5,2431.5,2566.5,2767.5,4307.5,4225.5,3044.5,-29.0212230682373,-15.2887382507324,0.890625,12793.73046875,1,0,0,0,1,NA,0.923394083976746,13760.0771484375,0.638888895511627,1.38888883590698,0.833333313465118,1.70605707168579,0.19753086566925,0.213948860764503,-30.4453207143148,-15.9043582216899,2.61983736427347,2.62744609354044,0.173006467954227,0.00960975038087425,0.248456790534874,0.157406167715446,0.285235034322795
